commentId,docketId,pdf_text
and permitting authority personnel, site visits to the source and permitting authorities, and verification of
recordkeeping and emissions calculation requirements.
The EPA’s review and analyses support the following findings for the six flexible permits covered in this
review.
Finding 1: The flexible permits contain adequate measures to assure compliance with all applicable
requirements.
Permitting authorities and the EPA found that the flexible permits contained monitoring, recordkeeping, and
reporting mechanisms sufficient to assure that identified regulatory requirements are met and that appropriate
measures are in place.  The EPA Review Team did find, however, that certain topics related to renewal of
flexible permits warrant further discussion and clarification.  These topics include determining acceptable
approaches for adjusting plant-wide emissions caps at permit renewal, and determining acceptable approaches
to transition back to conventional permitting approaches if flexible permits are allowed to expire.
Finding 2: The flexible permits were considered to be enforceable by permitting authorities and
EPA.
A key objective was to verify that the flexible permit provisions are enforceable by permitting authorities and
the EPA.  The six permitting authorities involved in the pilots all reported the ability to detect non-compliance
with flexible permit conditions and to enforce the permit requirements, and expressed certainty that permit
requirements could be enforced, had the need arisen.  For all permits, the EPA was able to replicate the
emissions calculations for selected time periods to demonstrate compliance.  Permitting authorities reported
that conducting inspections of sources with flexible permits is comparable to conducting inspections of sources
with conventional permits.
Finding 3: The flexible permits facilitated and encouraged emissions reductions and pollution
prevention.
The flexible permits contain mechanisms designed to facilitate and encourage emissions reductions and
pollution prevention (P2).  Five of the sources with flexible permits lowered actual plant-wide emissions during
their permit terms, and the sixth source lowered its emissions per unit of production during the permit term.
For example, using pollution prevention (P2), Intel lowered actual emissions of volatile organic compounds
(VOCs) from 190 tons/year to 56 tons/year while increasing production.  After a substantial voluntary
reduction of VOC emissions from 10,000 tons/year, 3M further lowered its actual VOC emissions from 4,300
tons/year to below 1,000 tons/year.  This reduction resulted primarily from increased pollution control device
performance, greater use of voluntary controls, P2, and reduced production.  DaimlerChrysler lowered its

6
actual VOC emissions from 1,400 tons/year to less than 800 tons/year, primarily through P2 associated with
vehicle coatings and plant solvent usage.
The plant-wide emissions caps focused organizational attention on reducing plant-wide emissions.  In many
cases, the advance approved change provisions reduced the administrative “friction” associated with P2
changes, making such changes more attractive for sources to undertake.  The flexible permits increased
internal awareness and focus on pollution prevention at the sources through explicit P2 program, reporting,
and/or performance requirements.
Finding 4: Companies with the flexible permits believe that air permitting is on their critical
response path.
Each of the sources with flexible permits reported that conventional permitting approaches can constrain their
ability to compete effectively.  The combination of increasingly globalized competition and a shift to new
modes of production substantially increased the pressure to operate highly flexible, nimble, and responsive
research, development, and production operations.  For example, competitive pressures and computer design
advances in the automotive sector have compressed the new vehicle development process from five years
to less than 18 months, requiring increasingly flexible production systems and time sensitive equipment
changes.  For products in the semiconductor and specialty tape industries, competitive pressures frequently
cause certain products to become obsolete within six to nine months, as customers’ specifications change and
technology evolves.  Advance production concepts, such as lean manufacturing, designed to help firms
compete effectively, require rapid, and often iterative, operational and equipment changes for continuous
improvement of resource productivity, operational efficiency, and product quality.  For these reasons,
companies report that conventional case-by-case permitting actions can be problematic due to the potential
delay and uncertainty of final permit actions.  Companies with flexible permits identified similar needs at other
facilities and are interested in pursuing flexible permits for those facilities.
Finding 5: Companies with the flexible permits utilized their flexibility provisions.
Flexibility provision utilization during the permit terms exhibited rates and types of changes consistent with the
needs expressed by the companies during permit development.  The actual number of changes made using
advance approval and other flexibility provisions varied by source, with Intel implementing the most changes
(e.g., approximately 150 to 200 equipment and operational changes per year).  Other companies implemented
fewer changes (e.g., more in the range of 20 or fewer changes per year), but emphasized that the relative
value of making certain critical changes can be more important than the number of changes made.  Some
companies did not utilize all of the flexible permit provisions, but generally anticipated using the flexibility
provisions in the future.  The flexible permits accommodated a substantial number of advance approved
changes while providing sufficient clarity in describing the advance approved changes to ensure
enforceability.  Additionally, flexible permits facilitated an increase in the rate and a shift in the type of
changes made, when compared to what might have occurred under a conventional permit.
Finding 6: The flexible permits enhanced information sharing between the companies and
permitting authorities.
The flexible permits enhanced the permitting authorities’ overall understanding of company activities and
emissions as compared to conventional permitting approaches.  The flexible permit development process
provided the permitting authorities with a clearer understanding of the maximum emissions levels anticipated
during the permit terms.  During permit development, companies provided more information regarding the type
of changes anticipated during the permit term.  This provided a more comprehensive, up-front picture of

7
anticipated operational activities and associated environmental performance than a conventional permitting
process.
During permit implementation, information about a company’s specific changes under the advance approval
provisions was generally comparable to information provided under a conventional permitting process.  The
flexible permits also required information about total source emissions and pollution prevention that is not
typically required under conventional permitting.
Finding 7: The flexible permits generally provided to the public equivalent or greater information
than conventional permits.
The flexible permits shifted the timing, type, and format of information made available to the public about
emissions performance, operational and equipment changes, and P2 activities.  The specific format, timing,
and availability of certain types of information required by the flexible permits varied, particularly for advance
approved changes.  In all cases, the flexible permits provided more information up-front about operational
changes (or categories of changes) that the sources anticipated making during the permit terms.  This
provided the public with an opportunity to understand and comment on the companies’ anticipated changes.
During permit implementation, four of the flexible permits provided equivalent or greater information for
specific changes made under the advance approval provisions, although in a different format and timing than
typically available under conventional permitting.  In two cases, the pilot permits resulted in less information
about certain changes implemented under the advance approval provisions.  In the areas of total plant-wide
emissions information and/or P2 information, all of the pilot permits increased the availability of information
to the public for the companies’ emissions and activities.  For all six permits, the permitting authorities
indicated that, on balance, the flexible permits improved the availability of information to the public, ensuring
the flow of significant and meaningful information regarding the current status and future direction of
operations and emissions.
Finding 8: The flexible permits produced or are anticipated to produce net financial benefits to
companies and permitting authorities.
Companies and permitting authorities reported that the flexible permits resulted in net financial benefits or are
anticipated to do so in the future.  Companies and permitting authorities indicated that initial permit
development costs exceeded those required to develop conventional permits because of the innovative nature
of the permits and additional resources associated with developing site-specific flexible permit provisions.
In each case, however, companies and permitting authorities reported that the flexibility provisions decreased,
or are expected to decrease, the administrative costs of operating under the permit to more than offset the
initially higher permit development costs.  Companies reported that the potential opportunity costs of project
delays from air permitting can be high, ranging as high as several million dollars in just a few days.  In so far
as flexible permits can minimize project delays, the economic benefits to companies can be correspondingly
large.  Permitting authorities typically reported that the additional permit development costs for flexible permits
were offset by resource savings within the first three years of permit implementation.
Finding 9:  Permitting authorities are generally supportive of flexible permits as an option.
The six permitting authorities involved in the flexible permits indicated that they are pleased with the
environmental and administrative benefits of the permits.  They believe flexible permitting techniques are
useful tools to address some sources’ operational flexibility needs, to foster environmental improvements
through emissions reductions, and to reduce required permitting resources and backlogs for permitting.  This
increased permit efficiency allows the public agencies to focus resources on higher environmental

8
management priorities.  Permitting authorities expressed interest in renewing the flexible permits and
expanding the use of flexible permits within their jurisdictions and believed that finalization of EPA policy
and/or guidance for flexible permits should increase national interest and efficiency in expanding their use.
Additionally, permitting authorities stated that various forms of EPA outreach, training, and assistance would
be useful to assist permitting authorities to develop effective flexible permits.
Finding 10:  Permitting authorities indicated that flexible permit provisions should be matched with
a company’s need for flexibility and technical capacity to implement effectively its flexible permit
requirements.
Permitting authorities believe that flexible permits meet applicable requirements and are fully enforceable.
However, such permits may not be appropriate for all sources.  Permitting authorities believe that two critical
factors should be considered when determining the appropriateness of flexible permitting for a particular
company.  First, the company should be able to demonstrate that it has a sufficient need for the flexibility to
justify the additional up-front permitting authority time and resources required to develop flexible permit
provisions for the company.  Second, the company should exhibit the technical capacity to operate effectively
under a flexible permit.  Factors such as a source’s compliance history, commitment to pollution prevention,
and ability to track and manage operational changes and emissions should be considered by permitting
authorities when determining the appropriateness of a flexible permit for a company.

1The term “flexible permits” has been primarily used to describe permits with conditions that enable
permitted sources to make certain changes (e.g., modifications to operations, equipment, raw material, emission
factors, monitoring parameters) without requiring further case-by-case review and approval or permit modifications
from the permitting authority.  The term also encompasses those approved permit conditions which are sufficient to
enable a more expedited permit revision process, but not to accomplish a full advance-approval.  This report and its
appendices use the terms “flexible permits,” “flexible permit conditions,” and “flexibility provisions” to denote
permits and permit conditions that include such provisions related to advance approval.  See Section D for a
discussion of flexibility provisions examined by the EPA’s Flexible Permit Implementation Review.
9
I.  Introduction
A.  Project Scope and Purpose
Over the last several years, the U.S. Environmental Protection Agency (EPA) and several State and local
permitting authorities worked with several companies to develop innovative approaches to air permitting.  The
EPA and States launched these pilots to increase operational flexibility while ensuring environmental
protection.  Permit developers sought to encourage and facilitate emissions reductions and pollution prevention
with the flexible permits.  The permits were also designed to reduce the administrative “friction” – costs, time,
delay, uncertainty and risk – associated with making certain types of operational and equipment changes.
Additionally, permitting authorities desired to reduce the resources needed for case-by-case applicability
determinations and for the approval process of subject minor and major New Source Review (NSR) permit
applications and other permitting amendments.  Permitting authorities designed these “flexible permits” within
the existing regulatory framework (i.e., approaches were not precluded under any relevant Federal or State
regulation) to address all applicable air requirements.1
As interest in flexible air permitting increased, the EPA saw the need to evaluate the implementation
experience with flexible permits developed under pilot efforts such as EPA’s Pollution Prevention in
Permitting Program (P4) and State innovation activities.  Particular interest has focused on flexible permitting
techniques such as plant-wide emissions limits (e.g., plant-wide applicability limits, or PALs; potential-to-emit
caps).
In response to this need, the EPA launched the Flexible Permit Implementation Review to conduct in-depth
reviews of six flexible permits developed since 1993.  The EPA’s Office of Air Quality Planning and
Standards (OAQPS) initiated this effort, in partnership with EPA’s Office of Policy, Economics, and
Innovation (OPEI).  The EPA Office of Policy Analysis and Review (OPAR), the Office of General Counsel
(OGC), and the Office of Enforcement and Compliance Assurance (OECA) provided support for this effort.
The purpose of the Flexible Permit Implementation Review is to help the EPA:
•
Determine whether the flexible permits work as envisioned, providing the desired operational
performance improvements and environmental protection.
•
Obtain more detailed and better organized information regarding these efforts.
•
Improve communication of the details and results of these efforts.
•
Understand how such flexible permitting approaches might be improved.
•
Assess the level of environmental benefit achieved under flexible permits.
•
Learn how similar flexible permit development processes can be streamlined in the future.
•
Provide input, as appropriate, into the final development of corresponding EPA policy.

10
10
B.  Structure of this Report
This report presents the EPA’s findings from the Flexible Permit Implementation Review.  The Executive
Summary briefly addresses the review’s purpose, scope, approach, and findings.  The Introduction includes
a more detailed account of the project purpose and scope (Section A), the structure of this report (Section
B), and the review approach and process (Section C).  Section D introduces the primary types of flexibility
provisions that are included in the six flexible permits reviewed in this evaluation.  Section E summarizes the
flexibility provisions contained in the six flexible permits, and briefly discusses the sources’ operations,
emissions, emissions sources, and emissions control equipment.  The Findings Section presents the EPA’s ten
major findings from this flexible permit evaluation.  Each finding is explored in detail, drawing on examples
from the six Permit Review Reports.
C.  Review Approach and Process
The EPA’s Flexible Permit Implementation Review involved detailed analysis of company and permitting
authority experiences implementing six flexible air permits.  To structure the six permit reviews, OAQPS
developed a “Flexible Permit Review Framework” that includes specific evaluation questions grouped into
eight areas of inquiry.  The Flexible Permit Review Framework was developed by OAQPS in consultation
with other EPA offices, including OPAR, OECA, OGC, and OPEI.
C.1  Flexible Permit Review Framework
The areas of inquiry in the Flexible Permit Review Framework are listed below.  Each of the six Permit
Review Reports accompanying this report are structured based on this review framework, and they include
the specific questions and areas of inquiry that were addressed by the reviews.
•
Background: This section examines background information on the permitting authority’s structure,
capacities, and processes; the pilot source’s operations and characteristics; and the company’s need
for flexibility.
•
Flexible Permit Design Features: This section examines the specific flexibility provisions
contained in the permit and the terms which assure compliance with them, including monitoring,
recordkeeping, and reporting requirements.
•
Public Participation and Public Perception: This section assesses the public’s participation in the
development of the flexible permit through examination of the public involvement process and the
record of public comments.  It examines the flows of information during development and
implementation of the pilot permit, and compares these to what might have been experienced under
conventional permitting.
•
Implementation of Flexible Permit Provisions: This section examines when and how flexible
permit provisions were actually utilized by the source during permit implementation.  It explores how
the flexible permit implementation might compare to the experience under a conventional permit.
This section also assesses the quality and quantity of information generated under the flexible permit
and discusses any problems that were encountered.

11
11
•
Design Adequacy of the Flexible Provisions: This section assesses whether the flexible permit
design features, such as advance-approved change provisions, were adequate to assure compliance
with all applicable requirements.
•
Practical Enforceability of the Flexibility Provisions: This section assesses the ability of the
source and permitting authority to determine compliance with the permit conditions and applicable
requirements.  It also examines the ease of inspection associated with the flexible permit.
•
Permit Costs, Environmental Benefits, and Value Added: This section assesses the relative
costs and benefits of the flexible permit to the source and permitting authority, as compared to a
conventional permit.  In particular, this section examines whether the permit actually provided desired
flexibility to the source as well as equivalent or better environmental protection.
•
Other Issues:  This section addresses ways in which flexible permits can be improved and how the
EPA can support such improvements in the future.
C.2  EPA Review Team
The EPA assembled a core Permit Review Team consisting of representatives from various EPA offices,
including OAQPS, OPEI, and OECA.  Ross & Associates Environmental Consulting, Ltd., under subcontract
to the EPA through Industrial Economics, Inc., provided overall team coordination services and compiled
review results.  In addition, representatives from Midwest Research Institute, under contract to the EPA,
participated in the reviews to support the EPA’s evaluation of the emissions monitoring, recordkeeping, and
reporting requirements and practices.  At least six representatives from this group participated in each of the
six individual permit reviews and associated site visits.  In some cases, the EPA Review Team was
supplemented by representatives from the EPA Regional Office in which the pilot permit was developed.
C.3  Permit Review Process
The Flexible Permit Review Framework was completed for each of the six flexible permits.  This was
accomplished through extensive off-site research, on-site visits to the source and the permitting authority, and
a review process for finalizing responses to the Flexible Permit Review Framework.  Prior to each site visit,
preliminary responses to many of the review questions were drafted by the EPA and its contractors based
on information collected through pre-site visit conference calls with each company and permitting authority.
Background research also included review of the flexible permits and other publicly available records,
including permit applications, public comments received during permit review or implementation, inspection
reports, monitoring data summaries, compliance certifications, notices, and other records.
The on-site reviews consisted of visits to the source and the permitting authority.  The EPA Review Team’s
one to one-and-a-half day visits were designed to collect and verify evidence and data to complete the
Flexible Permit Implementation Review Reports.  The EPA on-site reviews were not conducted as
compliance audits of the sources.  Rather, they assessed the company and permitting authority’s experience
with developing and implementing the flexible permits, so as to help improve similar permits in the future.  The
site visits included discussions with company and permitting authority personnel and a walk-through of the
plant, as well as a detailed examination of on-site records, including monitoring data.  Representatives from
the permitting authority participated in the source site visits and discussions.  The plant site visits were
typically followed by a half-day visit of the EPA Review Team to the permitting authority offices to discuss
specific aspects of the review framework relevant to the permitting authority.  Company personnel did not
participate in meetings and discussions at the permitting authorities.

12
12
Following each site visit, extensive steps were taken to ensure the accuracy of information catalogued in the
Flexible Permit Review Frameworks.  EPA contractors prepared initial drafts of the Permit Review Reports.
EPA contractors conducted follow-up discussions, as necessary, with the sources and the permitting
authorities to complete these draft Permit Review Reports.  The EPA Review Team provided preliminary
review and comment on the draft Permit Review Reports.  The revised Permit Review Reports were then
forwarded to the relevant company and permitting authority contacts for review and comment.  Companies
and permitting authorities were asked to verify the accuracy and completeness of the responses contained
in the Permit Review Reports.  Based on these comments, the EPA contractors worked with OAQPS and
OPEI staff to finalize the six Permit Review Reports.  This Summary Report was prepared by OAQPS and
OPEI, with support from contractors, and was reviewed and commented on by other members of the EPA
Review Team.
C.4 Flexible Permit Selection
EPA selected six pilot permits for review based on the following criteria.
•
Extent of permit implementation and/or duration since permit issuance.
•
Likelihood of source and permitting authority voluntary participation in the review.
•
Number and type of flexibility provisions in permit.
•
Unique features of flexible permit.
•
Diversity of emissions and applicable requirements.
•
Number of inspections completed.
•
Relevance of permit to inform ongoing EPA efforts to develop policy.
Table 1.1 lists the six flexible permits selected for inclusion in the Flexible Permit Implementation Review (see
end of report).
D.  What Are Flexible Permit Provisions?
The term “flexible permit” is frequently used to describe pilot permits with conditions that reduce the
administrative “friction” – costs, time, delay, uncertainty, and risk – experienced by companies and permitting
authorities when making certain changes under the permit.  Such changes could include modifications to a
source’s method of operation, equipment, raw materials, emission factors, or monitoring parameters.  The six
flexible permits examined in this review contain flexibility provisions which advance approve such changes
or categories of changes.  While flexible permit solutions will depend on individual state permitting rules and
requirements, a variety of flexible permit provisions have been developed by the EPA and State and local
permitting authorities to accomplish advance approval for a category of changes.  Several types of flexible
permit provisions utilized in permits reviewed in this report are summarized below.
D.1  Description of Advance-Approved Changes
The six flexible permits include descriptions that enable the advance-approval of specific changes and/or
categories of changes.  Advance approved change descriptions typically allow companies to make a fairly
broad spectrum of modifications, eliminating the need for additional case-by-case review and approval by the
permitting authority at the time the plant makes the change.  Changes that trigger new applicable requirements
(i.e., requirements unaddressed by the advance approval provisions) or require modifications to monitoring,
recordkeeping, and reporting requirements are not advance approved.  To implement advance approved
changes, sources must maintain plant-wide emissions below applicable limits.  In addition, they typically must
submit notice to the permitting authority and maintain on-site logs providing documentation of the changes

2This assumes the sources is in an attainment area.  SERs also differ depending on the pollutant in
question.
13
13
implemented under the advance approval provisions (e.g., the addition of a new emissions unit).
Some of the flexible permits contain provisions that only partially advance approve particular types of changes,
providing a streamlined review and approval process.  Permitting authorities believe this to be useful as an
interim approach for certain types of changes and review requirements.  For example, a flexible permit might
advance approve a set of changes to which a source must apply best available control technology (BACT).
The permit, however, could preserve the conventional process for public comment on the company’s proposed
BACT approach, as well as the permitting authority’s opportunity to reject or comment on the proposed
BACT approach at the time of the change.
D.2  Plant-wide Emissions Limits
All six flexible permits contain one or more plant-wide caps on emissions of Volatile Organic Compounds
(VOC) and/or criteria air pollutants.  These emissions caps typically included annual/12-month rolling limits
(e.g., tons/year) and short-term limits (e.g., pounds/hour) that cover emissions from all emissions sources at
a plant, including any that may be “grandfathered” under the Clean Air Act.
Emissions caps can function in different ways.  First, caps can serve as a basis for ensuring new applicable
requirements are not triggered.  In other words, caps can be set in such a way that (as long as there is no
violation of the limit) new applicable requirements will not be triggered.  Potential-to-emit (PTE) caps typically
establish “synthetic” minor source status for applicability purposes under one or more regulations by setting
a limit on plant-wide emissions below the emissions threshold that would trigger major source status.  In
addition, for major sources, Plant-wide Applicability Limit (PAL) baselines are typically set at an average of
the actual plant emissions for the previous two years (or another more representative period) plus 39
tons/year, an increment just under the Significant Emissions Rate (SER) for VOC emissions of 40 tons/year
that would trigger major New Source Review.2  In another variation, Oregon rules establish an annual and
short-term Plant-Site Emissions Limit (PSEL) for sources in the State, based on each source’s actual
emissions in 1978, that is contained in the State Implementation Plan (SIP).  The PSEL also functions to
define the aggregate emissions level below which major NSR would not apply to changes made at the site.
Short-term emissions caps, where required, also act to assure that the advance approved changes in
combination with existing emissions do not adversely impact the National Ambient Air Quality Standards
(NAAQS) (in attainment areas).  Finally, emissions caps serve to bound the magnitude of advance approved
changes so as to define them in a reasonably anticipated alternative operating scenario for title V permitting
purposes.  Often, when more than one cap was involved, these caps can be streamlined into one plant-wide
emissions limit (i.e., combined into the most stringent form) so as to serve multiple functions at the same time.
D.3  Replicable Testing Procedures
Several of the flexible permits contain replicable testing procedures that enable sources to update the
monitored parameter levels of concern (e.g., pollution control device efficiencies, emission factors), based
on approved testing results, without requiring a permit modification.  Permit provisions describe the replicable
procedure to be used when testing and updating parameters, and the actual parameter values are documented
in required correspondence between the permitting authority and company, which are maintained at the
source and in the permitting authority’s files along with the permit.
D.4  Applicable Requirement Streamlining
Pursuant to EPA guidance presented in White Paper Number Two, several of the flexible permits streamlined

14
14
applicable requirements to reduce permit complexity.  In these instances, overlapping and redundant
requirements were subsumed under the most stringent requirement(s).  This technique was particularly
effective when it was used as part of a “clean building” approach.  A “clean building” is a separate structure
or collection point within a plant site containing emissions units that are (or will be in the case of new units)
routed to one or more dedicated, state-of-the-art air pollution control devices.  To advance approve
modifications or new unit additions in a “clean building” with respect to all technology-based requirements,
the control device must assure compliance for all the advance approved changes (as well as for all unchanged
existing operations in the same building) with the most stringent requirement that could apply to any of the
activities being advance approved to occur within the “clean building.”
D.5  Pollution Prevention Provisions
Several of the flexible permits contained explicit pollution prevention (P2) conditions designed to focus greater
plant attention on P2 and to take full advantage of the P2 that often takes place when flexible permit
provisions are established.  These conditions ranged from P2 program development and reporting
requirements to enforceable P2 performance targets.
E.  Pilot Permit and Source Characteristics
While the flexible permits contain provisions to accomplish advance approval that are generally similar, each
permit has a unique combination of conditions that are tailored to the company’s flexibility needs,  operations,
and State-specific requirements.  This section introduces the six flexible permits evaluated by the EPA’s
Flexible Permit Implementation Review.  Table 1.2 highlights the key flexibility provisions in each permit (see
end of report).  The company operations, emissions sources, and emissions control equipment are summarized
below.  Detailed descriptions of source characteristics, flexible permit provisions, monitoring requirements,
and other background information are available in the six Permit Review Reports.
3M Company - St. Paul, Minnesota
3M’s St. Paul tape plant manufactures more than 550 specialty tape products, including automotive and
medical tapes, graphics tape, offset printing tape, and foam and double-sided tapes.  To produce tape
products, adhesives are mixed at the plant and then applied to a tape backing, or “web”, on one of 18 coaters.
The coated web is fed through ovens to volatilize excess solvent from the adhesives, and is then wound into
rolls and cut for packaging and shipment.  VOC emissions result from volatilized solvents coming off the
adhesive mixing areas and evaporation ovens and are controlled through a highly efficient regenerative
thermal oxidizer (RTO).  The flexible permit, issued in 1993, was needed to provide for an extensive program
of renovations to maintain the long-term viability of this plant in 3M’s network of plants.
DaimlerChrysler Corporation - Newark, Delaware
DaimlerChrysler’s Newark Assembly Plant (NAP) began producing the Dodge Durango, a sports utility
vehicle, in 1997.  While vehicle production levels tend to be cyclical due to model changeovers and economic
demand cycles, vehicle production in July 2001 was about 600 vehicles per day (200,000 vehicles/year).  The
NAP’s initial flexible permit, issued in 1995, enabled the source to retool for Durango production and to
construct a new vehicle coatings building adjacent to the assembly buildings.  Most VOC emissions result
from the various steps in the vehicle coating process (e.g., electro-coat dip tanks, paint booths, curing ovens),
and are controlled through pollution prevention (P2) efforts and, to a lesser extent, by a regenerative thermal
oxidizer.  The NAP emits criteria pollutants (PM10, SO2, NOx, and CO) from operation of the thermal

15
15
oxidizer, five boilers, paint curing ovens, and other combustion sources.
Imation Corporation - Weatherford, Oklahoma
Imation’s Weatherford plant consists of two separate buildings.  The North Building houses Printing and
Publishing Division operations and manufactures products for the graphics arts and printing industries.  Digital
and conventional proofing systems are produced by coating thin films with colored, solvent-borne solids.  The
South Building contains Data Storage Division operations and produces data storage products such as
computer diskettes.  VOC emissions result from the solvent-borne coatings as they are mixed, applied to the
film, and heated in curing ovens.  Production areas are maintained with negative pressure and VOC emissions
from the coaters and ovens are routed to voluntarily installed pollution control devices, including a regenerative
thermal oxidizer, a catalytic oxidizer, and a carbon absorber.  The pollution control equipment, two on-site
boilers, and other miscellaneous combustion sources emit criteria pollutants.  The design of the permit was
critically needed for Imation to test new raw materials and processes in a timely manner.
Intel Corporation - Aloha, Oregon
Intel’s Aloha, Oregon semiconductor fabrication plant produces semiconductor chips for use in computers
and other electronic devices.  An iterative sequence of steps, including application of photoresist, UV light
exposure, developing, etching, rinsing with deionized water, doping, and rinsing with acid and solvent is
employed to transform silicon wafers into semiconductors.  Plant air emissions consist of VOCs and organic
and inorganic hazardous air pollutants (HAPs) from production processes and cleaning activities, as well as
criteria pollutants from on-site boilers.  The flexible permit was designed to rely primarily on a campaign of
P2 to advance approve a myriad of small equipment changes and process modifications.
Lasco Bathware - Yelm, Washington
Lasco’s Yelm source produces fiberglass reinforced plastic (FRP) bathtubs, shower stalls, and whirlpools.
The source operates a gelcoat line and an acrylic line.  Coats of plastic and fiber-reinforced resins are
sprayed in successive layers into molds (gelcoat line) or on preformed acrylic plastic sheets (acrylic line).
Styrene emissions result from the spray booth operations.  Lasco, through P2, limited its emissions per unit
of production so as to allow greater overall production under its emissions cap.  During the flexible permit
term, Lasco also installed a regenerative thermal oxidizer to control these VOC emissions from various steps
in the gelcoat line.
Saturn Corporation - Spring Hill, Tennessee
Saturn operates an integrated automotive production plant that produces a range of Saturn-brand vehicles.
Production, which peaked in 1996 at 314,035 vehicles, has declined in recent years due to weakness in the
subcompact car market segment.  The flexible PSD permit, issued in June 2000, has enabled Saturn to retool
to produce a new, fuel-efficient sport utility vehicle, the Saturn VUE™.  VOC emissions result from the
vehicle paint lines and the lost-foam aluminum foundry operations.  VOC emissions are controlled by eleven
recuperative thermal oxidizers, two regenerative thermal oxidizers, and a hybrid carbon adsorption/thermal
oxidation system.  Criteria pollutants arise from operation of the pollution control equipment, ovens, boilers,
and other miscellaneous natural gas combustion sources.  The Saturn PAL PSD permit is a hybrid permit
consisting of a PSD permit for a major expansion with permitted emissions based on projected future actual
emissions in combination with a PSD permit for existing emissions units with allowable emissions based on
current actual emissions at the existing emissions units.

16
16
II.  Findings
Drawing on information collected through the Flexible Permit Implementation Review, the EPA identified the
following findings.  Where appropriate, specific examples are drawn from the six individual permit
implementation experiences.  Readers should refer to the six Permit Review Reports for the full details of
the individual permit reviews.
Finding 1: The flexible permits contain adequate measures to assure
compliance with all applicable requirements.
Evaluation of the design adequacy of the flexible permits requires consideration of the objectives of the permit
developers.  Permitting authorities generally had two primary objectives in mind.  The first was to ensure that
all applicable air requirements were met.  This design objective meant that the flexible permits were
developed to function within the current regulatory framework without new rulemakings.  The permit design
teams believed that it was imperative to address all substantive requirements (e.g., technology, emissions
performance, or work practice requirements) and procedural requirements (e.g., public notification, review,
and comment processes; and reporting and information availability requirements).  If any applicable
requirement were omitted, this could necessitate obtaining construction approval and/or revising the operating
permit solely to address the missing applicable requirement.  This would erode most, if not all, of the potential
benefits from advance approval of the other applicable requirements.  The design challenge was to do so
through techniques and altered administrative practices that would improve company and permitting authority
operational performance and promote P2.  The second design objective focused on improving the
performance, or outcomes, achieved under the permit when compared with performance that would likely
be experienced under a conventional permit.  Specific aspects of this performance improvement goal are
addressed later in this report.
All of the permitting authorities stated that the flexible permits were fully supported by current Federal and
State rules.  They believed that no rulemaking was required to support any of the flexible permitting efforts.
While many of the flexibility techniques are not explicitly described or addressed in existing rules, the
permitting authorities determined that current rules accommodated the flexible permits, since no existing
regulation expressly precluded them and because the approaches did not bypass established substantive and
procedural regulatory requirements.
In several cases, rule interpretations were important to enable certain flexibility provisions.
•
Oregon DEQ and OAPCA representatives both reported that their ability to interpret “emissions unit”
as an entire production line or building, as opposed to a specific piece of equipment or process step,
was instrumental to enabling the advance approval provisions.
•
DNREC determined that it had the ability to allow advance approvals in a manner consistent with
construction time limit requirements.
The EPA found no evidence indicating that any air-related requirements applicable to the sources and their
advance approved changes were missed during permit development.  The EPA also found that the flexible
permits adequately identified all requirements applicable to the advance approved changes.

17
17
The flexible permits contained adequate monitoring, recordkeeping, and reporting mechanisms to
ensure that regulatory requirements are met and that appropriate measures are in place.
Permitting authorities and the EPA found that the flexible permits included monitoring, recordkeeping, and
reporting (MRR) approaches that are appropriate given source operations.  They also found that MRR
approaches used in the flexible permits are sufficient to determine ongoing compliance with the permit
conditions and applicable requirements.  Table 2.1 summarizes the MRR requirements contained in the
flexible permits (see end of report).  Please refer to the Permit Review Reports for a more detailed discussion
on the design adequacy of MRR approaches used in the six flexible permits.  In several cases, the permitting
authorities required enhanced MRR requirements to ensure that plant demonstration of compliance with
established emissions caps was performed on a more frequent basis.  These measures were partly designed
to enable sources and permitting authorities to quickly identify problems or trends that could result in potential
emissions cap exceedances, reducing the risk and potential severity of permit violations.
•
3M’s St. Paul tape plant was required to calculate daily and rolling annual emissions totals within 41
hours of the end of each day, comparing these totals with the established VOC emissions caps.
•
DaimlerChrysler was required to submit monthly reports to DNREC documenting plant-wide VOC
and NOx emissions in tons per year for the previous 12 months, as well as plant-wide daily emissions
totals for the month.
In all cases, plant-wide emissions totals and calculations that demonstrated the companies’ compliance with
applicable emissions caps were required to be maintained on-site and were available to agency inspectors
upon request.  The EPA did, however, identify areas in which several of the flexible permits could be
improved to ensure that specific monitoring techniques are consistent with current EPA guidance.  The EPA
did not find that any of these areas for improvement affected the companies’ abilities to monitor actual
emissions, or to ensure compliance with the emissions caps or advance approved change provisions.
However, the EPA Review Team recommends that these improvements be considered in subsequent
versions of the permits.  Several of these recommendations are summarized below.
•
Although the monitoring requirements for the VOC scrubber for Intel’s Fab 4 at the Aloha plant used
an appropriate methodology (i.e., operating parameter monitoring), the elements of the monitoring
approach, were they relevant to the companies’ ability to assure compliance, could be improved by
including an operation and maintenance requirement that relates water flow rate with the flow
